order_id,predicted_kpt_old,rider_wait_old,predicted_eta_old,predicted_kpt_new,rider_wait_new,predicted_eta_new,eta_error_old,eta_error_new,kpt_improvement_min,eta_accuracy_improvement_min,rider_idle_time_reduction_min,dispatch_strategy,system_load_score,fairness_index
217,20.2,17.9,91.3,34.0,1.9,89.1,4.5,6.7,12.8,-2.2,16.0,Old_Static,0.61,0.84
218,59.3,0.2,70.6,47.7,0.8,59.6,1.3,9.7,10.4,-8.4,-0.6,Old_Static,0.33,0.97
219,25.3,5.3,62.8,27.9,0.0,60.1,2.8,0.1,-1.2,2.7,5.3,AI_Dynamic,0.38,0.86
220,6.9,8.6,21.4,9.6,4.6,20.1,4.9,6.2,2.7,-1.3,4.0,AI_Dynamic,0.4,0.78
221,18.0,2.0,34.9,16.7,3.6,35.2,6.2,5.9,0.3,0.3,-1.6,AI_Dynamic,0.98,0.91
222,31.9,6.2,57.4,35.6,0.8,55.7,1.5,0.2,-0.5,1.3,5.4,AI_Dynamic,0.6,0.97
223,21.9,8.1,82.4,21.1,4.3,77.8,2.8,1.8,-0.8,1.0,3.8,AI_Dynamic,0.9,0.84
224,16.6,8.5,39.4,19.2,2.2,35.7,4.9,8.6,2.6,-3.7,6.3,AI_Dynamic,0.46,0.91
225,63.5,2.2,101.6,47.5,0.5,83.9,12.2,5.5,10.6,6.7,1.7,AI_Dynamic,0.34,0.93
226,31.6,11.6,111.4,42.5,0.5,111.2,2.0,2.2,3.1,-0.2,11.1,AI_Dynamic,0.33,0.74
227,12.7,5.8,37.1,16.0,1.6,36.2,0.8,0.1,-0.9,0.7,4.2,AI_Dynamic,0.51,0.77
228,35.9,2.9,62.1,27.8,0.9,52.0,6.1,4.0,8.1,2.1,2.0,AI_Dynamic,0.45,0.71
229,12.1,0.8,21.4,11.7,1.7,21.9,4.8,4.3,0.4,0.5,-0.9,AI_Dynamic,0.14,0.78
230,56.1,1.9,66.3,38.4,0.4,47.1,14.9,4.3,12.9,10.6,1.5,AI_Dynamic,0.56,0.81
231,22.1,1.0,57.6,15.0,4.5,54.0,3.1,0.5,3.7,2.6,-3.5,Old_Static,0.14,0.71
232,31.0,20.6,70.9,46.1,0.4,65.8,1.6,3.5,15.1,-1.9,20.2,AI_Dynamic,0.15,0.95
233,18.9,0.7,53.9,19.2,4.1,57.6,6.1,2.4,-0.3,3.7,-3.4,AI_Dynamic,0.78,0.99
234,15.6,9.0,32.9,18.3,7.4,34.0,2.8,3.9,2.7,-1.1,1.6,AI_Dynamic,0.37,0.78
235,25.1,13.3,91.9,30.8,0.3,84.6,5.4,12.7,5.7,-7.3,13.0,AI_Dynamic,0.97,0.88
236,47.8,1.4,55.9,46.4,0.2,53.3,4.0,6.6,0.2,-2.6,1.2,Old_Static,0.97,0.83
237,42.3,2.6,81.6,32.1,2.1,70.9,4.3,6.4,8.0,-2.1,0.5,Old_Static,0.41,0.97
238,55.7,1.5,75.0,41.2,0.4,59.4,10.1,5.5,14.5,4.6,1.1,AI_Dynamic,0.97,0.71
239,68.7,1.6,86.1,51.4,2.1,69.3,10.2,6.6,17.3,3.6,-0.5,AI_Dynamic,0.99,0.85
240,63.1,2.2,76.7,43.0,2.2,56.6,20.2,0.1,20.1,20.1,0.0,AI_Dynamic,0.59,0.94
241,20.4,12.7,50.5,29.5,0.5,47.4,5.1,8.2,7.1,-3.1,12.2,AI_Dynamic,0.63,0.88
242,32.2,7.9,66.6,38.2,3.7,68.4,0.4,2.2,0.6,-1.8,4.2,AI_Dynamic,0.47,0.72
243,22.7,12.2,68.1,29.8,2.1,65.1,0.3,3.3,7.1,-3.0,10.1,AI_Dynamic,0.21,0.74
244,31.7,5.6,81.9,30.2,0.4,75.2,1.6,5.1,-1.5,-3.5,5.2,Old_Static,0.47,0.75
245,46.2,1.6,59.1,38.6,0.8,50.7,4.0,4.4,5.0,-0.4,0.8,Old_Static,0.56,0.82
246,46.0,2.9,79.5,33.3,1.3,65.2,15.0,0.7,12.7,14.3,1.6,AI_Dynamic,0.56,1.0
247,21.3,18.0,80.2,38.5,1.4,80.8,1.7,1.1,9.6,0.6,16.6,AI_Dynamic,0.77,0.96
248,63.0,2.5,87.5,46.2,2.5,70.7,10.6,6.2,16.8,4.4,0.0,AI_Dynamic,0.37,0.88
249,50.7,2.7,63.7,37.8,1.9,50.0,7.4,6.3,12.9,1.1,0.8,AI_Dynamic,0.46,0.92
250,52.4,1.7,62.2,48.6,2.3,59.0,0.3,2.9,3.8,-2.6,-0.6,AI_Dynamic,0.29,0.76
251,26.2,8.3,53.1,32.6,1.5,52.7,0.3,0.7,1.0,-0.4,6.8,AI_Dynamic,0.61,0.72
252,14.2,6.9,43.3,16.6,0.3,39.1,1.4,5.6,2.2,-4.2,6.6,AI_Dynamic,0.97,0.81
253,48.4,1.2,55.5,32.5,2.2,40.6,7.9,7.0,10.1,0.9,-1.0,AI_Dynamic,0.72,0.92
254,23.0,5.0,38.3,21.3,1.3,32.9,3.0,8.4,-1.7,-5.4,3.7,AI_Dynamic,0.94,0.9
255,41.2,2.2,54.1,32.8,1.0,44.5,8.0,1.6,5.8,6.4,1.2,AI_Dynamic,0.82,0.77
256,63.8,0.3,74.9,39.3,2.5,52.6,18.4,3.9,17.1,14.5,-2.2,AI_Dynamic,0.17,1.0
257,16.3,0.8,50.1,17.0,1.0,51.0,2.3,3.2,-0.7,-0.9,-0.2,AI_Dynamic,0.21,0.72
258,19.5,6.9,33.4,22.0,3.2,32.2,3.1,4.3,2.1,-1.2,3.7,AI_Dynamic,0.44,0.96
259,56.7,0.6,68.2,41.1,2.4,54.4,11.7,2.1,15.6,9.6,-1.8,AI_Dynamic,0.53,0.99
260,39.9,1.8,115.1,28.5,0.2,102.1,12.3,0.7,11.4,11.6,1.6,Old_Static,0.65,0.94
261,56.7,0.3,73.1,44.3,2.9,63.3,4.2,5.6,12.4,-1.4,-2.6,AI_Dynamic,0.32,0.84
262,46.9,0.3,51.4,33.5,2.5,40.2,12.2,1.0,13.4,11.2,-2.2,Old_Static,0.25,0.8
263,57.8,2.8,77.9,43.4,0.7,61.4,14.8,1.7,14.4,13.1,2.1,AI_Dynamic,0.91,0.95
264,17.4,8.7,59.0,25.0,6.0,63.9,1.3,6.2,0.6,-4.9,2.7,AI_Dynamic,0.17,0.72
265,37.3,0.6,68.8,28.9,0.9,60.7,5.2,2.9,8.4,2.3,-0.3,Old_Static,0.94,0.84
266,21.4,8.3,69.3,24.0,0.0,63.6,1.0,6.7,2.6,-5.7,8.3,AI_Dynamic,0.4,0.75
267,46.7,1.8,62.9,30.3,0.7,45.4,10.1,7.4,13.2,2.7,1.1,AI_Dynamic,0.61,0.84
268,42.7,2.8,49.0,36.4,1.6,41.5,1.0,8.5,2.7,-7.5,1.2,AI_Dynamic,0.3,0.79
269,66.5,2.5,122.2,51.0,2.4,106.6,15.2,0.4,14.5,14.8,0.1,Old_Static,0.56,0.87
270,57.2,0.4,74.1,42.0,0.5,59.0,9.9,5.2,15.2,4.7,-0.1,AI_Dynamic,0.52,0.89
271,39.2,1.4,76.0,25.8,0.3,61.5,4.2,10.3,11.0,-6.1,1.1,AI_Dynamic,0.65,0.87
272,26.9,21.4,59.5,45.7,2.9,59.8,2.3,2.6,14.8,-0.3,18.5,AI_Dynamic,0.21,0.88
273,35.0,14.4,95.9,43.3,2.4,92.2,3.4,7.1,8.3,-3.7,12.0,AI_Dynamic,0.88,0.86
274,31.9,14.1,86.8,42.0,7.0,89.8,4.4,1.4,8.9,3.0,7.1,Old_Static,0.51,0.84
275,24.0,13.1,52.9,33.1,3.2,52.1,3.2,2.4,7.9,0.8,9.9,AI_Dynamic,0.56,0.86
276,64.8,2.7,93.0,46.1,0.4,72.0,17.8,3.2,18.7,14.6,2.3,Old_Static,0.28,0.8
277,24.7,5.4,64.2,23.7,1.9,59.7,3.1,1.4,-1.0,1.7,3.5,AI_Dynamic,0.77,0.82
278,37.4,11.1,79.1,50.7,1.4,82.7,4.6,1.0,-0.3,3.6,9.7,AI_Dynamic,0.89,0.94
279,14.1,13.2,49.4,22.0,1.3,45.4,0.6,3.4,7.9,-2.8,11.9,AI_Dynamic,0.57,0.87
280,31.2,2.8,70.1,31.2,1.7,69.0,1.4,0.3,0.0,1.1,1.1,AI_Dynamic,0.12,0.98
281,31.3,2.1,60.7,22.2,0.2,49.7,4.8,6.2,-0.1,-1.4,1.9,AI_Dynamic,0.63,0.83
282,16.8,0.1,27.5,16.5,1.7,28.8,4.3,3.0,0.3,1.3,-1.6,AI_Dynamic,0.33,0.95
283,27.4,5.1,37.5,26.7,1.3,33.0,5.4,9.9,-0.7,-4.5,3.8,AI_Dynamic,0.87,0.98
284,62.5,0.0,82.0,44.1,1.0,64.6,10.9,6.5,16.2,4.4,-1.0,AI_Dynamic,0.42,0.98
285,45.4,2.4,66.6,41.1,0.7,60.6,9.6,3.6,4.3,6.0,1.7,AI_Dynamic,1.0,0.92
286,23.9,18.5,75.7,40.5,0.7,74.5,0.9,0.3,11.2,0.6,17.8,AI_Dynamic,0.11,0.72
287,14.1,4.8,42.2,15.8,0.9,40.0,2.8,0.6,-1.3,2.2,3.9,AI_Dynamic,0.14,0.9
288,41.6,1.3,56.0,35.4,1.3,49.8,6.7,0.5,6.2,6.2,0.0,AI_Dynamic,0.43,0.83
289,46.5,2.8,74.4,30.2,2.0,57.3,10.3,6.8,14.1,3.5,0.8,AI_Dynamic,0.83,0.85
290,12.3,11.5,31.3,21.1,2.1,30.7,0.0,0.6,5.0,-0.6,9.4,AI_Dynamic,0.8,0.78
291,26.3,11.8,72.2,34.6,0.8,69.5,1.4,1.3,6.1,0.1,11.0,AI_Dynamic,0.8,0.75
292,15.0,12.0,47.2,22.6,0.7,43.5,0.1,3.6,7.2,-3.5,11.3,Old_Static,0.57,0.94
293,23.0,6.9,62.5,25.2,0.2,58.0,0.3,4.2,2.2,-3.9,6.7,AI_Dynamic,0.32,1.0
294,41.4,1.7,65.6,31.1,0.9,54.5,10.8,0.3,10.3,10.5,0.8,AI_Dynamic,0.89,0.74
295,22.1,0.2,56.5,23.1,1.7,59.0,0.5,2.0,-1.0,-1.5,-1.5,AI_Dynamic,0.75,0.86
296,49.0,0.4,98.6,34.5,1.0,84.7,7.0,6.9,14.5,0.1,-0.6,AI_Dynamic,0.19,0.84
297,31.2,14.1,71.6,39.4,1.7,67.4,2.4,6.6,8.2,-4.2,12.4,AI_Dynamic,0.8,0.94
298,29.7,0.8,56.9,16.5,3.9,46.8,5.7,4.4,3.4,1.3,-3.1,AI_Dynamic,0.89,0.72
299,8.5,8.3,30.6,14.1,8.0,35.9,3.0,8.3,1.8,-5.3,0.3,AI_Dynamic,0.57,0.86
300,26.9,2.7,40.1,25.3,1.7,37.5,1.5,4.1,1.6,-2.6,1.0,AI_Dynamic,0.12,0.72
301,35.6,9.2,95.8,41.6,1.9,94.5,1.7,0.4,3.2,1.3,7.3,AI_Dynamic,0.43,0.89
302,54.3,0.8,64.9,41.4,1.9,53.1,8.4,3.4,12.9,5.0,-1.1,AI_Dynamic,0.25,0.71
303,22.7,8.5,39.2,22.4,1.5,31.9,0.3,7.6,-0.3,-7.3,7.0,AI_Dynamic,0.3,0.97
304,43.6,2.5,99.1,33.0,0.1,86.1,10.3,2.7,10.6,7.6,2.4,AI_Dynamic,0.84,0.81
305,33.3,8.7,75.3,37.0,0.7,71.0,1.5,2.8,3.7,-1.3,8.0,Old_Static,0.95,0.79
306,12.0,9.9,75.7,15.5,8.0,77.3,1.5,3.1,3.5,-1.6,1.9,AI_Dynamic,0.39,0.92
307,14.2,0.3,30.8,12.9,1.9,31.1,2.4,2.7,1.3,-0.3,-1.6,AI_Dynamic,0.4,0.75
308,21.6,14.1,58.6,31.9,0.3,55.1,4.9,8.4,8.7,-3.5,13.8,Old_Static,0.76,0.99
309,14.5,0.9,31.9,13.8,1.6,31.9,0.9,0.9,0.7,0.0,-0.7,AI_Dynamic,0.49,0.76
310,28.7,1.7,75.3,26.5,0.7,72.1,6.4,9.6,1.0,-3.2,1.0,AI_Dynamic,0.8,0.77
311,50.6,2.9,77.3,41.9,2.6,68.3,10.2,1.2,8.7,9.0,0.3,AI_Dynamic,0.74,0.88
312,33.4,0.5,64.5,26.9,5.9,63.4,3.3,4.4,5.7,-1.1,-5.4,AI_Dynamic,0.68,0.99
313,38.4,1.7,53.5,30.4,2.3,46.1,2.6,4.8,4.6,-2.2,-0.6,AI_Dynamic,0.6,0.91
314,36.1,5.6,52.7,37.9,1.5,50.4,3.1,0.8,0.2,2.3,4.1,AI_Dynamic,0.27,0.97
315,36.0,1.3,66.0,30.9,4.7,64.3,2.9,1.2,5.1,1.7,-3.4,AI_Dynamic,0.89,0.87
316,30.2,6.4,73.7,30.1,1.0,68.2,4.0,9.5,-0.1,-5.5,5.4,Old_Static,0.69,0.94
317,35.0,1.2,71.7,36.7,3.4,75.6,1.1,2.8,-1.7,-1.7,-2.2,AI_Dynamic,0.19,0.74
318,19.5,11.7,62.3,24.2,3.4,58.7,1.0,4.6,4.7,-3.6,8.3,AI_Dynamic,0.39,0.73
319,17.7,10.5,72.3,25.5,0.0,69.6,4.1,6.8,4.0,-2.7,10.5,AI_Dynamic,0.61,0.86
320,61.7,2.5,72.0,40.8,0.8,49.4,13.4,9.2,18.7,4.2,1.7,Old_Static,0.19,0.85
321,24.5,0.6,41.7,19.8,2.0,38.4,3.3,0.0,4.7,3.3,-1.4,AI_Dynamic,0.12,0.98
322,28.3,2.8,102.2,22.4,1.2,94.7,8.9,1.4,5.9,7.5,1.6,AI_Dynamic,0.27,0.97
323,15.0,12.5,37.8,24.0,5.3,39.6,0.8,1.0,6.8,-0.2,7.2,Old_Static,0.4,0.84
324,25.0,7.0,65.2,27.7,2.3,63.2,3.5,5.5,2.1,-2.0,4.7,AI_Dynamic,0.77,1.0
325,18.6,11.3,73.1,24.5,0.2,67.9,1.6,3.6,5.9,-2.0,11.1,AI_Dynamic,0.49,0.95
326,33.5,2.2,43.5,34.4,4.4,46.6,0.1,3.0,-0.9,-2.9,-2.2,AI_Dynamic,0.16,0.76
327,29.3,2.2,45.8,20.8,0.1,35.2,3.4,7.2,3.1,-3.8,2.1,AI_Dynamic,0.66,0.97
328,36.9,2.3,57.4,33.6,2.6,54.4,1.3,4.3,-3.3,-3.0,-0.3,AI_Dynamic,0.76,0.91
329,43.0,0.2,49.8,33.8,0.1,40.5,8.8,0.5,9.2,8.3,0.1,AI_Dynamic,0.18,0.96
330,26.8,2.5,33.8,26.1,6.3,36.9,3.3,0.2,0.7,3.1,-3.8,AI_Dynamic,0.68,0.86
331,36.2,6.8,68.1,40.1,1.9,67.1,2.3,1.3,0.5,1.0,4.9,AI_Dynamic,0.43,0.99
332,12.8,6.7,44.1,12.4,2.9,39.9,2.9,1.3,-0.4,1.6,3.8,AI_Dynamic,0.83,0.92
333,33.5,2.8,61.3,30.6,3.3,58.9,2.6,0.2,1.3,2.4,-0.5,AI_Dynamic,0.67,0.72
334,63.2,1.3,98.9,45.0,2.4,81.8,12.6,4.5,15.2,8.1,-1.1,Old_Static,0.64,0.71
335,44.9,1.8,60.1,35.7,2.8,51.9,5.1,3.1,9.2,2.0,-1.0,Old_Static,0.5,0.88
336,10.2,10.1,25.5,19.2,3.5,27.9,2.3,4.7,2.0,-2.4,6.6,AI_Dynamic,0.3,1.0
337,31.6,7.9,49.5,36.8,0.5,47.3,4.6,6.8,1.4,-2.2,7.4,Old_Static,0.12,0.75
338,11.2,1.2,46.4,14.2,3.5,51.7,6.8,1.5,-3.0,5.3,-2.3,AI_Dynamic,0.51,0.9
339,42.1,0.6,86.3,31.9,1.3,76.8,5.1,4.4,8.6,0.7,-0.7,Old_Static,0.44,0.86
340,33.2,13.8,115.5,43.8,0.4,112.7,4.9,7.7,7.8,-2.8,13.4,AI_Dynamic,0.32,0.74
341,37.3,1.4,59.9,31.7,1.9,54.8,1.0,4.1,3.2,-3.1,-0.5,Old_Static,0.75,0.95
342,36.2,6.7,54.6,33.7,0.2,45.6,1.6,7.4,-2.5,-5.8,6.5,AI_Dynamic,0.92,0.88
343,22.2,7.6,53.3,23.8,2.0,49.3,3.7,7.7,1.6,-4.0,5.6,AI_Dynamic,0.45,0.95
344,48.9,1.8,78.6,42.0,1.9,71.8,3.0,3.8,6.9,-0.8,-0.1,Old_Static,0.51,0.72
345,6.6,7.6,69.7,8.1,1.6,65.2,1.2,5.7,1.5,-4.5,6.0,AI_Dynamic,0.78,0.73
346,31.2,14.5,79.3,43.9,0.6,78.1,1.7,2.9,7.1,-1.2,13.9,AI_Dynamic,0.57,0.95
347,22.8,8.1,71.2,28.3,1.0,69.6,3.4,1.8,1.5,1.6,7.1,AI_Dynamic,0.75,0.86
348,28.4,7.2,59.6,28.5,2.9,55.4,2.8,1.4,0.1,1.4,4.3,Old_Static,0.83,0.9
349,13.8,6.1,51.3,17.1,0.1,48.6,3.4,0.7,-0.3,2.7,6.0,AI_Dynamic,0.42,0.95
350,34.6,2.1,39.6,25.5,2.3,30.7,6.8,2.1,9.1,4.7,-0.2,AI_Dynamic,0.86,0.96
351,8.7,1.9,23.3,8.1,0.3,21.1,2.0,4.2,0.6,-2.2,1.6,Old_Static,0.77,0.92
352,15.3,0.8,36.3,13.6,2.3,36.1,6.3,6.5,1.7,-0.2,-1.5,AI_Dynamic,0.74,0.81
353,31.3,2.8,56.7,17.2,0.1,39.9,5.5,11.3,6.1,-5.8,2.7,Old_Static,0.56,0.82
354,38.6,0.6,54.5,31.1,0.8,47.2,1.6,5.7,7.5,-4.1,-0.2,AI_Dynamic,0.73,0.96
355,18.2,6.0,34.0,21.8,4.1,35.7,1.1,2.8,-0.8,-1.7,1.9,AI_Dynamic,0.95,0.81
356,38.1,6.2,49.4,39.7,0.2,45.0,2.2,6.6,1.6,-4.4,6.0,Old_Static,0.54,0.81
357,22.2,5.7,41.8,22.9,7.5,44.3,2.4,4.9,0.7,-2.5,-1.8,AI_Dynamic,0.74,0.9
358,30.6,6.9,72.1,30.1,3.2,67.9,0.7,4.9,-0.5,-4.2,3.7,AI_Dynamic,0.81,0.83
359,12.8,1.7,28.8,10.8,2.5,27.6,5.3,6.5,-1.0,-1.2,-0.8,AI_Dynamic,0.18,0.74
360,27.8,17.4,67.7,42.5,1.4,66.4,3.8,5.1,10.9,-1.3,16.0,AI_Dynamic,0.48,0.95
361,30.6,11.8,47.5,35.9,1.6,42.6,3.6,8.5,5.3,-4.9,10.2,AI_Dynamic,0.24,0.95
362,30.3,2.3,71.2,29.4,3.7,71.7,0.2,0.7,-0.7,-0.5,-1.4,AI_Dynamic,0.92,0.87
363,28.4,0.3,45.1,25.6,3.1,45.1,1.1,1.1,2.8,0.0,-2.8,AI_Dynamic,0.83,0.9
364,30.2,12.7,77.1,38.6,2.7,75.5,0.6,1.0,7.8,-0.4,10.0,AI_Dynamic,0.43,1.0
365,23.9,10.2,40.6,29.7,0.4,36.6,1.2,5.2,5.4,-4.0,9.8,AI_Dynamic,0.37,0.94
366,20.6,5.8,75.8,20.1,0.6,70.1,0.6,5.1,-0.5,-4.5,5.2,AI_Dynamic,0.69,0.89
367,9.9,2.5,71.3,7.9,4.9,71.7,1.8,1.4,-0.2,0.4,-2.4,AI_Dynamic,0.83,0.8
368,44.1,2.7,83.9,36.2,0.8,74.1,9.0,0.8,7.9,8.2,1.9,AI_Dynamic,0.29,0.81
369,11.7,1.5,35.3,10.9,0.7,33.7,0.3,1.9,0.8,-1.6,0.8,AI_Dynamic,0.68,0.73
370,10.7,10.2,34.0,12.9,0.6,26.6,2.1,5.3,2.2,-3.2,9.6,AI_Dynamic,0.17,0.91
371,8.0,8.2,23.8,10.2,3.5,21.3,0.3,2.2,2.2,-1.9,4.7,AI_Dynamic,0.32,0.83
372,34.2,10.7,54.2,37.2,0.1,46.6,1.3,6.3,3.0,-5.0,10.6,AI_Dynamic,0.94,0.95
373,20.7,5.3,40.0,21.3,6.0,41.3,0.9,2.2,0.6,-1.3,-0.7,AI_Dynamic,0.77,0.87
374,49.8,1.1,60.7,47.6,4.3,61.7,1.1,2.1,2.2,-1.0,-3.2,AI_Dynamic,0.51,0.8
375,19.0,2.1,26.5,19.4,0.5,25.3,0.9,0.3,-0.4,0.6,1.6,Old_Static,0.26,0.8
376,33.1,17.6,72.6,47.5,1.0,70.4,2.3,0.1,11.6,2.2,16.6,AI_Dynamic,0.34,0.87
377,38.7,11.3,65.2,45.7,0.4,61.3,1.8,2.1,6.4,-0.3,10.9,AI_Dynamic,0.49,0.74
378,38.9,0.2,77.2,29.4,0.6,68.1,5.1,4.0,9.5,1.1,-0.4,AI_Dynamic,0.2,0.86
379,45.6,1.1,59.2,40.3,2.2,55.0,1.9,2.3,5.3,-0.4,-1.1,Old_Static,0.32,0.91
380,15.2,2.8,23.4,12.9,0.3,18.6,5.8,1.0,2.3,4.8,2.5,AI_Dynamic,0.68,0.79
381,39.0,6.1,85.2,35.8,0.2,76.1,5.1,14.2,-3.2,-9.1,5.9,Old_Static,0.87,0.73
382,55.5,1.1,94.2,46.6,3.8,88.0,3.5,2.7,4.5,0.8,-2.7,Old_Static,0.82,0.93
383,12.2,11.4,37.7,20.1,1.4,35.6,0.5,2.6,5.7,-2.1,10.0,AI_Dynamic,0.56,0.8
384,46.2,2.0,58.7,46.1,1.6,58.2,0.9,1.4,0.1,-0.5,0.4,AI_Dynamic,0.13,0.76
385,60.2,1.0,63.4,43.2,2.5,47.9,13.5,2.0,17.0,11.5,-1.5,AI_Dynamic,0.65,0.9
386,12.3,8.1,42.5,14.8,0.3,37.2,0.1,5.4,2.5,-5.3,7.8,AI_Dynamic,0.54,0.72
387,28.6,13.3,67.4,35.7,3.2,64.4,0.0,3.0,7.1,-3.0,10.1,Old_Static,0.8,0.76
388,34.5,2.2,48.8,26.5,0.3,38.9,9.4,0.5,8.0,8.9,1.9,AI_Dynamic,0.27,0.74
389,13.9,1.2,36.5,15.5,2.2,39.1,7.2,4.6,-1.6,2.6,-1.0,AI_Dynamic,0.87,0.77
390,13.4,10.8,78.3,20.2,0.8,75.1,3.4,0.2,5.6,3.2,10.0,AI_Dynamic,0.82,0.98
391,54.9,2.6,78.8,44.1,8.0,73.4,7.7,2.3,10.8,5.4,-5.4,AI_Dynamic,0.22,0.7
392,34.1,1.1,64.6,31.4,1.2,62.0,0.9,3.5,-1.3,-2.6,-0.1,AI_Dynamic,0.97,0.89
393,37.0,0.9,68.1,30.6,1.8,62.6,0.0,5.5,6.4,-5.5,-0.9,Old_Static,0.35,0.88
394,25.2,6.9,63.0,24.9,0.1,55.9,1.1,6.0,-0.3,-4.9,6.8,AI_Dynamic,0.1,0.96
395,54.0,1.7,88.6,36.8,1.3,71.0,13.8,3.8,14.8,10.0,0.4,AI_Dynamic,0.9,0.83
396,53.0,0.4,89.2,42.3,4.0,82.1,6.2,0.9,10.7,5.3,-3.6,AI_Dynamic,0.17,0.85
397,34.5,2.9,48.5,30.9,1.3,43.3,2.3,7.5,-1.6,-5.2,1.6,AI_Dynamic,0.35,0.85
398,52.1,2.1,76.3,35.8,0.3,58.2,13.0,5.1,16.3,7.9,1.8,Old_Static,0.3,0.91
399,13.8,2.7,50.1,13.9,2.6,50.1,0.4,0.4,-0.1,0.0,0.1,AI_Dynamic,0.27,0.93
400,22.2,0.9,64.0,15.5,3.8,60.2,2.3,1.5,5.3,0.8,-2.9,AI_Dynamic,0.6,0.97
401,15.0,7.2,50.1,15.7,0.4,44.0,1.5,4.6,0.7,-3.1,6.8,AI_Dynamic,0.8,0.76
402,31.5,0.7,43.7,24.0,7.6,43.1,7.0,6.4,7.5,0.6,-6.9,Old_Static,0.44,0.92
403,37.1,1.6,54.7,31.4,0.6,48.0,3.2,3.5,3.9,-0.3,1.0,AI_Dynamic,0.39,0.8
404,40.0,2.6,62.1,41.0,0.6,61.1,1.7,0.7,-1.0,1.0,2.0,AI_Dynamic,0.52,0.94
405,34.3,8.1,54.5,37.0,0.1,49.2,0.1,5.2,2.7,-5.1,8.0,AI_Dynamic,0.49,0.9
406,48.4,3.0,57.9,43.1,2.7,52.3,3.9,9.5,-0.9,-5.6,0.3,AI_Dynamic,0.76,0.75
407,33.2,8.6,104.8,37.0,0.4,100.4,2.0,6.4,3.8,-4.4,8.2,AI_Dynamic,0.6,0.94
408,21.4,1.6,25.8,21.2,7.8,31.8,1.9,4.1,0.2,-2.2,-6.2,AI_Dynamic,0.64,0.97
409,33.8,0.9,107.0,34.0,1.7,108.0,8.7,7.7,-0.2,1.0,-0.8,AI_Dynamic,0.38,0.7
410,35.6,2.8,84.6,22.8,1.5,70.5,5.3,8.8,10.0,-3.5,1.3,Old_Static,0.73,0.97
411,21.1,14.9,65.4,31.3,7.4,68.1,0.3,2.4,10.2,-2.1,7.5,AI_Dynamic,0.17,0.98
412,46.7,1.2,95.9,30.5,1.1,79.6,5.9,10.4,9.4,-4.5,0.1,Old_Static,0.99,0.91
413,9.8,9.1,45.4,14.5,0.9,41.9,2.4,5.9,4.3,-3.5,8.2,AI_Dynamic,0.1,0.81
414,40.5,0.8,75.2,38.4,2.2,74.5,4.4,5.1,-1.9,-0.7,-1.4,Old_Static,0.26,0.99
415,11.8,8.2,23.8,15.1,1.0,19.9,1.8,5.7,3.3,-3.9,7.2,AI_Dynamic,0.15,0.77
416,39.9,0.5,88.9,32.0,0.4,80.9,1.5,6.5,6.3,-5.0,0.1,AI_Dynamic,0.36,0.92
417,46.4,0.6,83.4,40.9,0.8,78.1,3.8,1.5,5.5,2.3,-0.2,AI_Dynamic,0.83,0.73
418,27.1,10.7,58.2,32.6,1.9,54.9,1.8,1.5,5.5,0.3,8.8,Old_Static,0.15,0.86
419,22.5,0.1,39.3,23.9,3.5,44.1,6.6,1.8,-1.4,4.8,-3.4,Old_Static,0.15,0.89
420,35.1,6.7,52.6,36.2,7.4,54.4,0.4,2.2,1.1,-1.8,-0.7,AI_Dynamic,0.2,0.76
421,43.5,6.8,102.4,44.7,0.6,97.4,3.2,1.8,1.2,1.4,6.2,AI_Dynamic,0.98,0.96
422,29.7,19.0,79.0,47.1,1.7,79.1,3.2,3.1,11.4,0.1,17.3,AI_Dynamic,0.42,0.72
423,7.7,6.5,48.9,12.5,1.3,48.5,1.1,0.7,-1.0,0.4,5.2,AI_Dynamic,0.34,0.98
424,29.7,9.0,75.6,33.9,1.5,72.3,4.2,7.5,4.2,-3.3,7.5,AI_Dynamic,0.18,0.99
425,45.9,9.4,66.6,51.3,0.4,63.0,3.0,0.6,4.2,2.4,9.0,Old_Static,0.13,0.77
426,42.4,9.8,57.8,42.1,1.8,49.5,1.3,9.6,-0.3,-8.3,8.0,Old_Static,0.9,0.72
427,39.1,0.8,69.1,30.3,8.0,67.5,9.8,8.2,8.8,1.6,-7.2,AI_Dynamic,0.88,0.82
428,13.9,13.8,39.5,24.2,0.9,36.9,0.2,2.8,8.1,-2.6,12.9,AI_Dynamic,0.4,0.92
429,22.8,8.8,35.4,22.6,1.5,27.9,0.2,7.3,-0.2,-7.1,7.3,AI_Dynamic,0.95,0.8
430,31.4,5.1,68.3,32.7,2.3,66.8,0.6,2.1,-0.3,-1.5,2.8,AI_Dynamic,0.12,0.75
431,19.1,2.7,53.6,19.3,6.1,57.2,1.5,2.1,-0.2,-0.6,-3.4,Old_Static,0.92,0.96
432,39.2,0.2,66.7,29.0,0.8,57.1,8.1,1.5,10.2,6.6,-0.6,AI_Dynamic,0.21,0.87
433,32.8,5.5,68.9,37.9,0.4,68.9,2.3,2.3,-3.3,0.0,5.1,AI_Dynamic,0.87,0.81
434,18.4,13.7,71.5,29.7,2.4,71.5,1.6,1.6,6.9,0.0,11.3,AI_Dynamic,0.95,0.92
