order_id,restaurant_id,rider_id,order_timestamp,items_count,order_complexity_score,map_routing_efficiency,num_traffic_signals,signal_wait_time_min,actual_prep_time_min,actual_delivery_time_min,distance_km,traffic_level,weather_condition,peak_hour_flag,order_status,customer_eta_given_min,actual_total_time_min
220,244,211,10/5/2023 5:26,3,5,0.98,3,1.2,10.9,5.9,1.3,High,Clear,0,Delivered,24,26.3
221,238,244,10/19/2023 21:05,2,2,0.78,9,1.6,17.2,14.9,6.8,Low,Clear,1,Delivered,43,41.1
222,232,239,10/23/2023 22:06,5,4,0.9,9,2.3,33.5,19.3,7,Medium,Clear,0,Delivered,64,55.9
223,92,197,10/29/2023 9:38,7,4,0.9,23,13.8,25.4,52.4,11.2,High,Clear,0,Cancelled,95,79.6
224,3,257,10/31/2023 2:03,4,5,0.81,5,1.7,20.5,14.3,5.3,Medium,Clear,0,Cancelled,41,44.3
225,81,235,10/10/2023 23:27,5,3,0.73,16,1,50.2,35.9,7.3,Low,Rain,0,Delivered,100,89.4
226,44,187,10/28/2023 2:29,4,2,0.73,10,1.8,38.6,68.2,9.1,Medium,Rain,0,Delivered,114,113.4
227,155,201,10/8/2023 8:20,6,4,0.95,17,3.6,13.9,18.6,7.7,Medium,Clear,0,Delivered,37,36.3
228,24,103,10/8/2023 23:05,8,2,0.8,6,2.6,27.7,23.3,2.7,High,Rain,0,Delivered,60,56
229,99,290,10/6/2023 5:38,1,1,0.97,7,1.3,11.2,8.5,2.9,Medium,Clear,0,Cancelled,25,26.2
230,171,221,10/11/2023 7:01,2,4,0.79,3,1.1,40.8,8.3,2.5,Medium,Clear,0,Delivered,48,51.4
231,148,497,10/4/2023 23:48,3,3,0.76,8,3,16.7,34.5,3.4,High,Rain,0,Delivered,52,54.5
232,123,496,10/24/2023 5:25,4,5,0.82,7,3.1,47,19.3,4.6,Medium,Clear,0,Delivered,65,69.3
233,112,368,10/16/2023 3:27,6,4,0.92,10,3.2,16.5,34.3,9.1,Medium,Clear,0,Delivered,54,60
234,130,302,10/8/2023 1:18,6,1,0.89,3,1.2,20,8.3,1.7,High,Clear,0,Delivered,35,30.1
235,68,187,10/14/2023 2:36,7,5,0.75,12,2.8,33.8,53.5,10,Medium,Clear,0,Delivered,115,97.3
236,217,450,10/14/2023 9:08,7,3,0.99,3,0.4,47,6.7,3.9,Low,Clear,0,Cancelled,56,59.9
237,96,403,10/29/2023 4:39,1,2,0.99,6,1.2,33.2,36.7,7.7,Medium,Heavy Rain,0,Delivered,92,77.3
238,145,412,10/18/2023 16:47,6,2,0.78,10,1.7,39.6,17.8,7.1,Medium,Clear,0,Delivered,68,64.9
239,33,99,10/28/2023 12:01,6,4,0.86,6,4.7,50.9,15.8,2.7,High,Rain,1,Delivered,69,75.9
240,286,424,10/3/2023 6:43,1,5,0.77,10,1.2,42.5,11.4,4.2,Low,Clear,0,Delivered,66,56.5
241,5,245,10/7/2023 9:38,8,1,1,11,4.8,28.5,17.4,4.3,Medium,Clear,0,Delivered,61,55.6
242,118,313,10/7/2023 3:31,2,1,0.8,12,2.1,35.5,26.5,7.9,Low,Clear,0,Delivered,78,66.2
243,140,307,10/18/2023 22:27,6,3,0.97,5,1.5,30.3,33.2,9.7,Medium,Clear,0,Delivered,80,68.4
244,230,496,10/21/2023 11:53,4,5,0.83,11,2.8,32.7,44.6,12,Medium,Clear,0,Delivered,84,80.3
245,160,22,10/3/2023 8:56,3,5,0.91,2,1,39.9,11.3,2.1,High,Heavy Rain,0,Delivered,54,55.1
246,294,68,10/17/2023 23:05,3,2,0.97,19,8.5,31.8,30.6,11.3,Medium,Clear,0,Delivered,67,64.5
247,249,392,10/17/2023 17:57,3,3,0.89,20,18,34.7,40.9,7.2,High,Clear,0,Delivered,75,81.9
248,273,316,10/6/2023 20:24,5,3,0.77,4,1.1,45.2,22,4.9,Medium,Clear,1,Delivered,82,76.9
249,186,65,10/12/2023 22:02,8,3,0.94,2,0.9,36.9,10.3,4.1,Medium,Clear,0,Delivered,55,56.3
250,40,292,10/8/2023 6:45,7,5,0.97,1,0.3,48.5,8.1,3.3,Medium,Clear,0,Delivered,71,61.9
251,224,455,10/8/2023 10:42,5,2,0.73,19,1.2,29.9,18.6,7.1,Low,Clear,0,Delivered,49,53.4
252,152,217,10/9/2023 9:50,4,3,0.81,29,2.4,16.5,22.2,11.4,Low,Clear,0,Delivered,49,44.7
253,140,29,10/14/2023 15:46,7,2,1,8,0.9,35.4,5.9,3,Low,Clear,0,Delivered,54,47.6
254,128,193,10/6/2023 2:41,6,3,0.9,13,1.3,23.4,10.3,5.8,Low,Clear,0,Delivered,48,41.3
255,147,56,10/24/2023 21:49,6,5,0.75,6,2.5,34.1,10.7,3.2,Medium,Clear,1,Delivered,48,46.1
256,285,338,10/28/2023 19:09,7,2,0.95,2,1.5,43,10.8,2.9,High,Clear,1,Delivered,57,56.5
257,218,388,10/12/2023 8:24,3,4,0.84,20,4,13.4,33,10.5,Medium,Clear,0,Delivered,51,47.8
258,220,212,10/8/2023 10:06,1,3,0.96,9,0.6,21.8,7,3.9,Low,Clear,0,Cancelled,35,36.5
259,145,238,10/18/2023 0:54,6,5,0.93,9,3.5,40.9,10.9,3.7,Medium,Clear,0,Delivered,60,56.5
260,277,200,10/25/2023 5:49,8,2,0.92,29,8.6,28.3,73.4,11,Medium,Heavy Rain,0,Cancelled,120,102.8
261,242,475,10/5/2023 12:05,3,1,0.78,6,1.3,44.1,16.1,5.2,Medium,Clear,1,Delivered,81,68.9
262,60,178,10/22/2023 11:42,4,5,0.87,1,0.2,32.1,4.2,1.1,Medium,Rain,0,Delivered,41,39.2
263,98,423,10/13/2023 11:03,3,5,0.96,7,0.6,43.3,17.3,8.9,Low,Clear,0,Delivered,67,63.1
264,181,419,10/27/2023 0:49,2,1,0.96,14,12.2,21.5,32.9,6.7,High,Clear,0,Delivered,53,57.7
265,114,153,10/10/2023 6:47,3,1,0.75,6,1.1,26.8,30.9,9.5,Medium,Clear,0,Delivered,63,63.6
266,103,462,10/27/2023 21:36,8,4,0.82,19,6.4,25.1,39.6,7.3,Medium,Heavy Rain,1,Delivered,78,70.3
267,57,44,10/4/2023 22:39,6,4,0.84,12,2,31.9,14.4,4.9,Medium,Clear,0,Delivered,62,52.8
268,285,431,10/20/2023 10:17,7,4,0.84,0,0,38.2,3.5,1.7,Low,Clear,0,Delivered,51,50
269,129,168,10/23/2023 17:04,6,5,0.84,20,6.5,51.5,53.2,10.5,Medium,Clear,0,Delivered,113,107
270,86,287,10/16/2023 22:12,1,5,0.73,6,5.2,42,16.5,3.3,High,Clear,0,Delivered,74,64.2
271,200,197,10/20/2023 9:35,4,5,0.97,32,8.4,27,35.4,11.7,Medium,Clear,0,Delivered,68,71.8
272,71,337,10/26/2023 22:57,7,4,0.93,6,0.7,43.7,11.2,3.7,Low,Rain,0,Cancelled,67,57.2
273,98,74,10/21/2023 16:17,7,2,0.83,6,2.4,44.8,46.5,10.1,Medium,Clear,0,Delivered,104,99.3
274,300,171,10/25/2023 4:14,7,5,0.99,21,9.7,41.4,40.8,9.7,Medium,Clear,0,Delivered,88,91.2
275,176,380,10/28/2023 8:29,4,5,0.86,8,1.6,32.5,15.8,6.1,Medium,Clear,0,Delivered,56,49.7
276,233,183,10/26/2023 14:06,1,5,0.72,9,4.8,45.5,25.5,5.4,High,Clear,1,Delivered,68,75.2
277,75,16,10/25/2023 8:33,4,4,0.83,9,4.2,25.5,34.1,8.7,Medium,Clear,0,Delivered,55,61.1
278,143,496,10/10/2023 21:00,3,3,0.76,18,4.8,43.9,30.6,6.8,Medium,Clear,1,Delivered,85,83.7
279,23,68,10/13/2023 3:32,4,4,1,15,6.9,22.7,22.1,8,Medium,Clear,0,Delivered,57,48.8
280,181,375,10/3/2023 19:32,3,3,0.74,14,1.9,30.9,36.1,6.2,Low,Rain,1,Delivered,66,68.7
281,45,325,10/16/2023 22:18,4,4,0.79,6,1.9,26.8,27.3,7.1,Medium,Clear,0,Delivered,54,55.9
282,92,42,10/26/2023 5:08,6,2,0.9,5,1.3,14.1,10.6,3.1,Medium,Rain,0,Delivered,35,31.8
283,269,110,10/12/2023 5:52,8,2,0.77,2,0.2,27.9,5,1.6,Low,Clear,0,Delivered,43,42.9
284,34,41,10/4/2023 22:39,3,5,0.73,2,0.7,45.2,19.5,4.9,Medium,Clear,0,Delivered,79,71.1
285,166,306,10/13/2023 14:43,3,4,0.82,14,5.4,37.2,18.8,6.1,Medium,Clear,1,Delivered,59,57
286,70,468,10/19/2023 11:14,8,3,0.97,32,5.9,37.8,33.3,11,Medium,Clear,0,Delivered,79,74.8
287,196,6,10/2/2023 9:41,8,3,0.87,12,4.4,14.3,23.3,5.6,Medium,Clear,0,Cancelled,41,39.4
288,133,331,10/18/2023 5:20,6,2,0.92,4,0.7,32.9,13.1,5.8,Low,Clear,0,Delivered,55,49.3
289,247,181,10/15/2023 20:43,1,5,0.79,17,1.9,31.3,25.1,8.4,Low,Rain,1,Delivered,67,64.1
290,168,273,10/22/2023 2:16,1,3,0.97,8,0.7,19.2,7.5,3.3,Low,Rain,0,Delivered,36,31.3
291,277,361,10/17/2023 2:15,6,4,0.87,9,3.5,33.5,34.1,10.6,Medium,Clear,0,Delivered,76,70.8
292,156,185,10/4/2023 8:32,5,5,0.81,16,3.1,22.4,20.2,5.7,Medium,Clear,0,Cancelled,54,47.1
293,23,323,10/13/2023 5:22,1,4,0.9,23,4,25.3,32.6,11.2,Low,Clear,0,Delivered,67,62.2
294,200,144,10/23/2023 19:45,3,4,0.82,11,3.6,29.2,22.5,4,Medium,Heavy Rain,1,Delivered,58,54.8
295,275,436,10/30/2023 5:48,7,2,0.78,12,4.5,20.8,34.2,6.1,Medium,Rain,0,Delivered,57,57
296,50,100,10/24/2023 5:35,3,4,0.93,20,10.2,34.1,49.2,9.6,High,Clear,0,Delivered,99,91.6
297,186,90,10/6/2023 12:45,4,1,0.73,17,1.9,40.7,26.3,7.1,Low,Clear,1,Delivered,80,74
298,20,472,10/2/2023 23:05,4,5,0.9,20,6.9,21.4,26.4,8.3,Medium,Clear,0,Delivered,48,51.2
299,116,246,10/31/2023 0:33,5,1,0.86,11,5.2,12.2,13.8,4.1,Medium,Clear,0,Delivered,26,27.6
300,92,239,10/16/2023 13:51,8,4,0.85,10,1.4,23.7,10.5,4.6,Low,Clear,1,Delivered,39,41.6
301,53,418,10/5/2023 9:50,3,4,0.8,10,8.6,40.2,51,6.6,High,Clear,0,Delivered,96,94.1
302,123,212,10/3/2023 17:26,8,2,0.78,3,1.4,39.8,9.8,3.2,Medium,Clear,0,Delivered,66,56.5
303,265,81,10/14/2023 15:53,5,2,0.91,3,0.5,26.6,8,2.4,Low,Clear,0,Delivered,46,39.5
304,4,115,10/26/2023 1:56,3,2,0.94,28,4.8,32,53,10.3,Medium,Rain,0,Delivered,89,88.8
305,169,276,10/8/2023 11:48,1,2,0.82,25,2.3,37.4,33.3,9.5,Low,Clear,0,Delivered,73,73.8
306,281,80,10/10/2023 19:14,4,3,0.74,15,11.8,17.3,53.8,11.3,High,Clear,1,Delivered,68,74.2
307,290,56,10/2/2023 5:47,6,2,0.71,11,0.7,10.2,16.3,7.5,Low,Clear,0,Delivered,28,28.4
308,73,179,10/12/2023 2:05,6,4,0.87,6,3.5,31.1,22.9,5.6,High,Clear,0,Delivered,64,63.5
309,137,309,10/8/2023 8:19,7,4,0.78,4,3,12.4,16.5,2.1,High,Rain,0,Delivered,39,32.8
310,256,49,10/21/2023 18:04,5,5,0.82,14,6.4,27.1,44.9,10.4,Medium,Clear,0,Delivered,76,81.7
311,141,260,10/28/2023 20:50,2,1,0.87,15,4.5,39.1,23.8,6,Medium,Clear,1,Delivered,62,67.1
312,208,274,10/12/2023 4:17,6,3,0.92,12,1.9,27.3,30.6,7.2,Low,Heavy Rain,0,Delivered,66,67.8
313,260,292,10/27/2023 1:54,7,3,0.83,4,1.2,32.1,13.4,4.4,Medium,Clear,0,Cancelled,58,50.9
314,263,373,10/24/2023 21:55,3,5,0.91,10,0.8,37.1,11,6.8,Low,Clear,1,Delivered,53,49.6
315,271,291,10/15/2023 22:13,1,5,0.97,22,6.7,30.2,28.7,9.6,Medium,Clear,0,Delivered,68,63.1
316,38,30,10/25/2023 1:39,2,2,0.78,14,4.2,32,37.1,8.8,Medium,Rain,0,Cancelled,80,77.7
317,203,374,10/5/2023 17:54,1,5,0.91,22,7.2,34.7,35.5,11.9,Medium,Clear,0,Delivered,82,72.8
318,224,252,10/24/2023 8:59,1,3,0.79,18,8.2,26.6,31.1,6.5,Medium,Rain,0,Delivered,69,63.3
319,52,63,10/10/2023 9:38,3,1,0.72,15,10.1,23.6,44.1,6.8,High,Clear,0,Delivered,76,76.4
320,81,82,10/7/2023 23:35,1,1,0.72,4,0.8,41.9,7.8,1.6,Medium,Clear,0,Delivered,67,58.6
321,211,405,10/31/2023 5:39,8,3,0.91,3,1.7,18.1,16.6,5.3,High,Clear,0,Delivered,38,38.4
322,7,436,10/5/2023 19:29,5,2,0.74,26,14.9,21.2,71.1,11.1,High,Clear,1,Delivered,111,93.3
323,45,480,10/31/2023 11:08,2,1,1,11,1.8,22.9,10.3,4.9,Low,Clear,0,Delivered,45,38.6
324,277,325,10/3/2023 23:37,1,1,0.86,7,2.3,27.4,33.2,9.4,Medium,Clear,0,Delivered,73,68.7
325,259,381,10/7/2023 7:40,8,2,0.79,34,10.1,25.3,43.2,11.8,Medium,Clear,0,Delivered,85,71.5
326,142,169,10/4/2023 7:56,8,1,0.88,6,1.2,33.4,7.8,2.4,Medium,Clear,0,Delivered,40,43.6
327,258,310,10/24/2023 8:45,6,4,0.73,8,1.2,23.5,14.3,4.7,Low,Clear,0,Delivered,40,42.4
328,285,343,10/29/2023 15:45,6,3,0.72,6,2.4,36.9,18.2,6.2,Medium,Clear,0,Delivered,67,58.7
329,37,158,10/30/2023 2:45,1,1,0.86,3,0.3,31.2,6.6,3.6,Low,Clear,0,Delivered,43,41
330,45,475,10/9/2023 4:55,4,1,0.75,0,0,24,4.5,1.1,High,Clear,0,Delivered,41,37.1
331,120,56,10/14/2023 19:39,4,2,0.72,6,2.1,38.4,25.1,6.2,High,Clear,1,Delivered,68,65.8
332,46,335,10/29/2023 6:08,5,1,0.89,19,6.6,14.9,24.6,6.9,Medium,Clear,0,Delivered,42,41.2
333,140,425,10/21/2023 5:20,6,2,0.83,16,5.3,31.4,25,7.9,Medium,Clear,0,Delivered,67,58.7
334,53,142,10/14/2023 12:41,4,3,0.85,8,1.6,46.5,34.4,10.1,Medium,Rain,1,Delivered,98,86.3
335,288,149,10/30/2023 12:49,1,4,0.93,10,1.4,32.2,13.4,3.8,Low,Clear,1,Delivered,54,55
336,274,376,10/2/2023 18:10,6,5,0.91,1,0.1,15.7,5.2,1.7,Low,Rain,0,Delivered,24,23.2
337,269,226,10/16/2023 11:34,1,3,0.94,3,2.4,34.9,10,2,High,Clear,0,Delivered,60,54.1
338,279,474,10/21/2023 8:02,2,1,0.73,15,3.1,10.2,34,6.5,Medium,Clear,0,Cancelled,55,53.2
339,62,25,10/29/2023 17:43,6,4,0.72,28,8.3,32.7,43.6,11.1,Medium,Clear,0,Delivered,79,81.2
340,54,178,10/14/2023 8:30,4,5,0.87,30,13,42.4,68.5,11.8,Medium,Heavy Rain,0,Delivered,126,120.4
341,69,365,10/6/2023 7:53,3,5,0.98,9,3,32.9,21.2,3.3,High,Clear,0,Delivered,59,58.9
342,242,95,10/28/2023 15:31,4,1,0.92,3,0.5,38.3,11.7,2.7,Low,Rain,0,Delivered,53,53
343,270,53,10/16/2023 20:51,1,5,0.91,7,5.2,25.2,23.5,4.9,High,Clear,1,Delivered,52,57
344,252,304,10/20/2023 4:03,2,5,0.81,12,3,41.9,27.9,6.1,Medium,Rain,0,Delivered,83,75.6
345,284,70,10/28/2023 3:33,4,3,0.87,26,21.8,9.6,55.5,9.9,High,Clear,0,Delivered,79,70.9
346,71,176,10/5/2023 14:11,2,3,0.91,19,8.6,41.1,33.6,9.5,Medium,Clear,1,Delivered,79,81
347,100,132,10/26/2023 9:24,4,5,0.85,13,1.9,26.3,40.3,11.1,Low,Heavy Rain,0,Delivered,81,67.8
348,61,408,10/14/2023 12:08,5,2,0.77,26,4.1,31,24,10.4,Low,Clear,1,Delivered,68,56.8
349,103,490,10/24/2023 16:27,1,1,0.9,15,5.8,15.3,31.4,5.8,High,Clear,0,Delivered,57,47.9
350,119,415,10/9/2023 4:54,1,2,0.85,0,0,24.5,2.9,1.2,Low,Clear,0,Delivered,31,32.8
351,17,339,10/3/2023 4:07,8,2,0.77,1,0.5,8,12.7,3.6,Medium,Rain,0,Delivered,29,25.3
352,191,459,10/10/2023 6:44,3,5,0.86,22,4.2,12.7,20.2,7.7,Medium,Clear,0,Delivered,43,42.6
353,212,413,10/26/2023 8:12,1,1,0.8,12,3.5,21.2,22.6,6.5,Medium,Clear,0,Delivered,48,51.2
354,78,389,10/15/2023 14:18,8,2,0.72,2,0.9,29.9,15.3,3.6,Medium,Clear,1,Delivered,57,52.9
355,46,338,10/27/2023 1:27,3,3,0.84,3,1,19.6,9.8,2.4,Medium,Rain,0,Delivered,31,32.9
356,93,451,10/25/2023 3:52,8,3,0.99,6,0.4,39.7,5.1,3.4,Low,Clear,0,Delivered,52,51.6
357,13,360,10/28/2023 3:58,8,1,0.77,8,3.5,23.3,13.9,3.9,Medium,Clear,0,Delivered,38,39.4
358,228,331,10/21/2023 9:49,1,2,0.83,9,2.4,32.9,34.6,10.5,Medium,Clear,0,Delivered,77,72.8
359,17,213,10/22/2023 10:41,7,4,0.95,22,1.4,12.3,14.3,8.8,Low,Clear,0,Delivered,37,34.1
360,62,478,10/6/2023 13:22,4,4,0.98,13,5.5,40.6,22.5,7.1,Medium,Clear,1,Delivered,78,71.5
361,43,211,10/19/2023 22:19,8,1,0.72,2,0.8,37.8,5.1,1.2,Medium,Clear,0,Delivered,53,51.1
362,68,437,10/3/2023 19:07,8,1,0.92,18,5.9,30.2,38.6,10,Medium,Clear,1,Delivered,72,71
363,212,345,10/13/2023 19:45,4,4,0.8,4,0.4,23.2,16.4,7.1,Low,Clear,1,Delivered,46,44
364,203,64,10/28/2023 21:13,5,2,0.73,18,7.2,38.3,34.2,7.9,Medium,Rain,1,Delivered,78,76.5
365,214,35,10/27/2023 5:42,4,2,0.93,1,0.4,29.5,6.5,1.7,Medium,Clear,0,Delivered,50,41.8
366,109,12,10/25/2023 11:55,7,5,0.84,16,7.1,21.8,49.4,10,High,Clear,0,Delivered,89,75.2
367,284,431,10/2/2023 5:53,2,1,0.76,20,16.6,9,58.9,10.2,High,Clear,0,Cancelled,78,73.1
368,94,346,10/24/2023 4:43,7,2,0.92,11,3.6,34,37.1,10.7,Medium,Clear,0,Delivered,77,74.9
369,225,311,10/19/2023 9:01,8,4,0.77,11,4.8,10.1,22.1,6.8,Medium,Clear,0,Delivered,37,35.6
370,225,248,10/16/2023 23:26,4,4,0.89,6,1.1,16.3,13.1,5.3,Medium,Clear,0,Delivered,38,31.9
371,239,112,10/3/2023 23:59,3,3,0.8,4,0.9,11.6,7.6,1.8,Medium,Clear,0,Delivered,23,23.5
372,118,325,10/20/2023 10:53,6,2,0.77,5,0.5,40.3,9.3,3.1,Low,Clear,0,Delivered,55,52.9
373,91,467,10/12/2023 4:29,5,5,0.71,2,0.9,21.4,14,3.5,Medium,Clear,0,Delivered,42,39.1
374,289,91,10/10/2023 1:18,6,5,0.75,3,1.3,45.7,9.8,1.7,Medium,Clear,0,Delivered,55,59.6
375,281,294,10/3/2023 14:55,6,1,0.98,2,0.3,18.3,5.4,2.7,Low,Clear,1,Delivered,26,25.6
376,19,29,10/13/2023 8:03,2,3,0.84,5,0.6,46.1,21.9,10.8,Low,Clear,0,Cancelled,69,70.3
377,175,12,10/5/2023 21:20,7,4,0.95,6,0.7,45.4,15.2,7,Low,Clear,1,Delivered,68,63.4
378,106,147,10/28/2023 18:41,2,4,0.93,4,0.8,27.9,38.1,9.4,Medium,Rain,0,Cancelled,71,72.1
379,289,137,10/4/2023 17:22,1,1,0.91,11,4.1,40,12.5,4,Medium,Clear,0,Delivered,60,57.3
380,248,338,10/20/2023 8:38,8,5,0.92,5,0.8,11,5.4,2.5,Low,Clear,0,Delivered,19,17.6
381,142,157,10/7/2023 23:21,7,5,0.75,10,8.2,40.5,40.1,5.1,High,Clear,0,Delivered,89,90.3
382,298,259,10/11/2023 12:32,3,4,0.77,27,6.4,48.8,37.6,9.7,Medium,Clear,1,Delivered,102,90.7
383,193,87,10/17/2023 7:17,6,1,0.93,3,1,19,14.1,4.3,Medium,Clear,0,Delivered,36,38.2
384,291,158,10/27/2023 8:34,4,2,0.9,1,0.9,46.1,10.5,3.2,High,Clear,0,Delivered,57,59.6
385,208,494,10/19/2023 14:04,4,3,0.94,2,0.3,43.2,2.2,1.2,Low,Clear,1,Delivered,45,49.9
386,248,186,10/16/2023 18:11,8,5,0.91,16,3.4,15.8,22.1,7.9,Medium,Clear,0,Delivered,40,42.6
387,142,344,10/19/2023 8:47,7,5,0.94,16,4.6,37.3,25.5,5.8,Medium,Clear,0,Delivered,66,67.4
388,222,309,10/17/2023 3:59,1,5,0.87,4,0.8,25.7,12.1,3.8,Medium,Clear,0,Delivered,37,39.4
389,225,357,10/7/2023 6:04,4,2,0.95,12,5.1,13.5,21.4,6.7,Medium,Clear,0,Delivered,45,43.7
390,184,229,10/13/2023 18:25,7,2,0.8,16,10.6,19.6,54.1,8.7,High,Clear,0,Delivered,73,74.9
391,188,4,10/20/2023 13:56,2,3,0.72,4,0.6,42.8,21.3,3.7,Low,Rain,1,Delivered,75,71.1
392,113,57,10/9/2023 3:11,4,5,0.76,10,2.1,33.4,29.4,7.7,Medium,Clear,0,Delivered,72,65.5
393,181,438,10/15/2023 2:01,6,4,0.75,5,3.7,28.3,30.2,3.9,High,Clear,0,Delivered,81,68.1
394,199,28,10/4/2023 15:11,4,5,0.84,31,2.7,27.5,30.9,11.9,Low,Clear,0,Delivered,73,61.9
395,70,16,10/8/2023 23:56,2,3,0.97,13,6.1,38,32.9,9.1,Medium,Clear,0,Delivered,83,74.8
396,86,13,10/4/2023 4:41,3,3,0.79,15,12.4,41.3,35.8,7.6,High,Clear,0,Delivered,91,83
397,39,200,10/12/2023 9:08,6,4,0.86,4,0.2,33.5,11.1,2.9,Low,Rain,0,Delivered,53,50.8
398,131,184,10/25/2023 22:21,3,2,0.94,5,1.9,35.3,22.1,7.5,Medium,Clear,0,Delivered,70,63.3
399,10,309,10/25/2023 7:52,2,4,0.96,27,7.2,13.6,33.6,9.8,Medium,Clear,0,Delivered,58,49.7
400,3,304,10/21/2023 0:26,2,3,0.78,6,2.3,16.2,40.9,9.1,Medium,Rain,0,Cancelled,73,61.7
401,150,281,10/20/2023 9:42,6,4,0.86,5,1.1,17.6,27.9,9.6,Medium,Clear,0,Delivered,55,48.6
402,67,322,10/12/2023 10:09,8,5,0.78,5,1.2,23.5,11.5,4.5,Medium,Clear,0,Delivered,42,36.7
403,193,158,10/4/2023 19:44,5,3,0.83,5,0.9,32.3,16,4.6,Medium,Rain,1,Delivered,50,51.5
404,97,360,10/28/2023 3:54,5,2,0.82,8,2.2,34.3,19.5,6.9,Medium,Clear,0,Delivered,70,60.4
405,19,259,10/27/2023 9:22,4,2,0.72,10,1.3,37.8,12.1,4.1,Low,Clear,0,Delivered,61,54.4
406,98,407,10/25/2023 1:13,6,4,0.71,2,0.9,46.2,6.5,2.2,Medium,Clear,0,Delivered,62,61.8
407,57,157,10/7/2023 19:42,6,4,0.89,12,5.1,37.2,63,6.1,High,Heavy Rain,1,Delivered,101,106.8
408,107,425,10/28/2023 0:58,8,4,0.75,0,0,20.6,2.8,1,Medium,Clear,0,Delivered,27,27.7
409,88,94,10/13/2023 23:10,7,5,0.74,25,19.5,33.8,72.3,9.4,High,Clear,0,Delivered,108,115.7
410,141,267,10/4/2023 15:07,7,2,0.81,10,1.4,24.2,46.2,9.2,Low,Rain,0,Delivered,81,79.3
411,144,21,10/27/2023 4:56,4,3,0.77,13,5.7,31.4,29.4,7.1,Medium,Clear,0,Delivered,79,65.7
412,52,127,10/10/2023 21:23,5,3,0.92,17,4.5,33.9,48,9.2,Medium,Heavy Rain,1,Delivered,86,90
413,212,347,10/18/2023 15:07,7,2,0.89,8,1.4,14.3,26.5,7.9,Low,Clear,0,Delivered,50,47.8
414,41,408,10/4/2023 6:32,4,4,0.99,17,3.7,40.4,33.9,8.7,Medium,Heavy Rain,0,Delivered,73,79.6
415,91,500,10/30/2023 4:10,3,1,0.82,4,0.5,15.4,3.8,1.7,Low,Clear,0,Delivered,30,25.6
416,39,351,10/7/2023 1:47,8,4,0.71,14,8.1,32.8,48.5,10.7,High,Clear,0,Delivered,101,87.4
417,13,350,10/16/2023 21:04,3,2,0.95,22,8.8,40.1,36.4,8.1,Medium,Clear,1,Delivered,72,79.6
418,96,449,10/19/2023 5:30,7,5,0.74,8,0.8,33.2,20.4,7.7,Low,Clear,0,Delivered,56,56.4
419,109,385,10/12/2023 3:05,8,4,0.78,4,1.8,22.4,16.7,5.3,Medium,Clear,0,Cancelled,48,45.9
420,104,438,10/16/2023 14:11,1,3,0.89,1,0.4,37.2,10.8,1.3,High,Rain,1,Delivered,53,52.2
421,231,456,10/15/2023 20:33,5,5,0.84,29,10.3,45.7,52.1,10.9,Medium,Clear,1,Delivered,109,99.2
422,43,112,10/24/2023 14:57,3,2,0.91,10,0.7,44.1,30.3,11.8,Low,Clear,1,Delivered,82,82.2
423,209,234,10/19/2023 10:42,7,1,0.76,15,7.1,9.6,34.7,9.9,Medium,Clear,0,Delivered,44,47.8
424,88,34,10/18/2023 1:07,1,4,0.88,22,4.9,34.1,36.9,11.1,Medium,Clear,0,Delivered,91,79.8
425,93,80,10/27/2023 13:02,8,5,0.84,5,3.8,50.7,11.3,2.3,High,Clear,1,Delivered,72,63.6
426,174,475,10/19/2023 16:13,2,5,0.88,6,0.9,47.6,5.6,2.4,Low,Clear,0,Delivered,60,59.1
427,126,452,10/14/2023 15:09,7,3,0.96,31,5.5,27.4,29.2,10.7,Low,Clear,0,Delivered,55,59.3
428,109,83,10/23/2023 0:47,6,4,0.86,4,3.4,23.1,11.8,1.6,High,Rain,0,Delivered,39,39.7
429,47,29,10/10/2023 12:25,3,1,0.92,1,0.2,27,3.8,2,Low,Clear,1,Delivered,40,35.2
430,214,489,10/17/2023 3:25,1,5,0.92,14,5.1,31.9,31.8,10,Medium,Rain,0,Delivered,74,68.9
431,92,131,10/26/2023 3:50,4,3,0.9,18,5.9,16.9,31.8,7.1,Medium,Clear,0,Delivered,54,55.1
432,181,11,10/27/2023 11:23,7,4,0.85,15,6.3,26.2,27.3,5.3,High,Clear,0,Delivered,54,58.6
433,41,392,10/27/2023 7:53,6,4,0.7,4,1.5,33.7,30.6,7.1,Medium,Rain,0,Delivered,83,71.2
434,259,62,10/30/2023 6:29,1,1,0.74,14,5.5,27.5,39.4,10.7,Medium,Clear,0,Delivered,68,69.9
435,121,359,10/4/2023 3:50,3,3,0.86,19,8.8,48.1,48.8,9.3,Medium,Clear,0,Delivered,105,102
436,77,33,10/1/2023 20:53,4,1,0.71,13,1.2,17.3,33.8,8.6,Low,Clear,1,Delivered,53,52.7
437,95,136,10/16/2023 1:06,7,5,0.71,10,2.7,19.9,77.1,11.7,Medium,Heavy Rain,0,Cancelled,110,102.7
438,269,409,10/17/2023 19:44,8,2,0.74,18,5.5,41.4,31.3,6.7,Medium,Clear,1,Delivered,79,77.5
439,18,88,10/21/2023 2:55,4,2,0.77,1,0.1,43.7,2.9,1.1,Low,Clear,0,Delivered,62,53.5
